clicks_final;impressions_final;cost_final;leads_final;conversions_final;sale_amount_final;conversion_rate_final;Keyword;year;month_num;day;quarter;day_num;week_num;is_weekend;profit;CTR;is_mobile;is_tablet;is_desktop
122;3351;196.49;13;3;1362;0.0245901639;data analytics course ;2024;11;30;4;7;48;1;1165.51;0.0364070427;0;0;1
168;3128;184.27;30;7;1957;0.0416666667;data analytics course ;2024;11;1;4;6;44;0;1772.73;0.0537084399;0;1;0
113;4549;217.98;26;8;1285;0.0707964602;data analytics course ;2024;11;12;4;3;46;0;1067.02;0.0248406243;1;0;0
124;5402;222.16;21;7;1091;0.0564516129;data anaytics training;2024;11;27;4;4;48;0;868.84;0.0229544613;0;0;1
95;4653;193.63;17;4;1688;0.0421052632;data analytics course ;2024;11;27;4;4;48;0;1494.37;0.0204169353;0;0;1
185;4599;248.28;15;5;1673;0.027027027;data analitics online ;2024;11;6;4;4;45;0;1424.72;0.0402261361;0;0;1
144;3120;221.66;24;7;1061;0.0486111111;data anaytics training;2024;11;13;4;4;46;0;839.34;0.0461538462;1;0;0
175;3521;210.11;14;9;1140;0.0514285714;analytics for data    ;2024;11;28;4;5;48;0;929.89;0.0497017893;1;0;0
88;5823;246.67;12;9;1514;0.1022727273;data analytics course ;2024;11;1;4;6;44;0;1267.33;0.015112485;1;0;0
90;5569;196.6;27;4;1516;0.0444444444;data analitics online ;2024;11;20;4;4;47;0;1319.4;0.0161608906;0;0;1
94;4255;221.06;13;5;1623;0.0531914894;learn data analytics  ;2024;11;20;4;4;47;0;1401.94;0.0220916569;0;0;1
191;4910;232.7;14;10;1080;0.0523560209;analytics for data    ;2024;11;3;4;1;45;1;847.3;0.0389002037;0;1;0
167;5675;222.56;15;4;1862;0.0239520958;analytics for data    ;2024;11;17;4;1;47;1;1639.44;0.0294273128;0;1;0
136;3777;186.5;11;4;1027;0.0294117647;learn data analytics  ;2024;11;5;4;3;45;0;840.5;0.0360074133;1;0;0
110;5790;214;23;9;1463;0.0818181818;data analitics online ;2024;11;8;4;6;45;0;1249.0;0.0189982729;0;1;0
171;3055;217.98;26;5;1701;0.0292397661;data anaytics training;2024;11;18;4;2;47;0;1483.02;0.0559738134;1;0;0
134;5620;231.4;28;7;1499;0.052238806;data anaytics training;2024;11;29;4;6;48;0;1267.6;0.0238434164;0;0;1
170;4594;193.2;27;9;1319;0.0529411765;analytics for data    ;2024;11;27;4;4;48;0;1125.8;0.0370047889;1;0;0
151;4907;248.32;10;4;1948;0.0264900662;data analytics course ;2024;11;23;4;7;47;1;1699.68;0.030772366;0;0;1
124;5437;180.54;29;7;1564;0.0564516129;analytics for data    ;2024;11;9;4;7;45;1;1383.46;0.0228066949;0;0;1
88;4794;242.28;11;3;1210;0.0340909091;data anaytics training;2024;11;7;4;5;45;0;967.72;0.0183562787;1;0;0
118;5326;199.76;19;8;1195;0.0677966102;analytics for data    ;2024;11;24;4;1;48;1;995.24;0.0221554638;0;1;0
160;5642;200.82;25;7;1504;0.04375;learn data analytics  ;2024;11;29;4;6;48;0;1303.18;0.028358738;1;0;0
112;4594;236.12;29;8;1569;0.0714285714;data anaytics training;2024;11;23;4;7;47;1;1332.88;0.0243796256;1;0;0
186;4352;223.95;29;3;1290;0.0161290323;data anaytics training;2024;11;6;4;4;45;0;1066.05;0.0427389706;1;0;0
139;4220;206.02;21;5;1671;0.035971223;learn data analytics  ;2024;11;21;4;5;47;0;1464.98;0.0329383886;0;0;1
164;4909;245.06;13;3;1601;0.0182926829;learn data analytics  ;2024;11;4;4;2;45;0;1355.94;0.0334080261;1;0;0
89;3148;219.25;13;4;1533;0.0449438202;data analitics online ;2024;11;6;4;4;45;0;1313.75;0.0282719187;0;0;1
107;3105;195.46;20;10;1455;0.0934579439;data analitics online ;2024;11;19;4;3;47;0;1259.54;0.0344605475;1;0;0
179;5062;214.66;18;4;1815;0.0223463687;data analytics course ;2024;11;24;4;1;48;1;1600.34;0.0353615172;1;0;0
136;4096;228.79;19;10;1054;0.0735294118;data anaytics training;2024;11;26;4;3;48;0;825.21;0.033203125;0;0;1
140;4283;205.02;22;7;1674;0.05;data analytics course ;2024;11;11;4;2;46;0;1468.98;0.0326873687;1;0;0
137;4189;208.84;17;7;1211;0.0510948905;online data analytic  ;2024;11;9;4;7;45;1;1002.16;0.0327047028;1;0;0
199;4818;230.19;11;7;1714;0.0351758794;online data analytic  ;2024;11;8;4;6;45;0;1483.81;0.0413034454;0;0;1
95;5256;235.84;12;8;1324;0.0842105263;data anaytics training;2024;11;24;4;1;48;1;1088.16;0.0180745814;1;0;0
182;3980;191.75;16;5;1050;0.0274725275;online data analytic  ;2024;11;8;4;6;45;0;858.25;0.0457286432;0;1;0
132;4359;237.12;29;3;1872;0.0227272727;online data analytic  ;2024;11;1;4;6;44;0;1634.88;0.0302821748;1;0;0
139;5326;241.7;29;5;1423;0.035971223;analytics for data    ;2024;11;8;4;6;45;0;1181.3;0.0260983853;1;0;0
134;5614;220.52;14;6;1507;0.0447761194;data analitics online ;2024;11;15;4;6;46;0;1286.48;0.0238688992;0;0;1
166;3746;213.81;16;5;1750;0.0301204819;data analitics online ;2024;11;8;4;6;45;0;1536.19;0.0443139349;1;0;0
121;5608;219.92;19;4;1209;0.0330578512;data anaytics training;2024;11;14;4;5;46;0;989.08;0.0215763195;0;1;0
173;4582;204.99;17;5;1703;0.0289017341;data anaytics training;2024;11;21;4;5;47;0;1498.01;0.0377564382;0;0;1
132;4438;232.68;24;7;1959;0.053030303;analytics for data    ;2024;11;9;4;7;45;1;1726.32;0.0297431275;0;0;1
136;5011;236.62;25;5;1582;0.0367647059;data analytics course ;2024;11;3;4;1;45;1;1345.38;0.0271402914;1;0;0
174;5864;190.45;26;5;1508;0.0287356322;data anaytics training;2024;11;27;4;4;48;0;1317.55;0.0296725784;1;0;0
168;5114;186.75;10;3;1530;0.0178571429;online data analytic  ;2024;11;18;4;2;47;0;1343.25;0.0328509973;0;0;1
117;5658;191.48;13;3;1779;0.0256410256;learn data analytics  ;2024;11;25;4;2;48;0;1587.52;0.020678685;1;0;0
187;4876;192.2;16;5;1396;0.0267379679;analytics for data    ;2024;11;9;4;7;45;1;1203.8;0.0383511075;0;1;0
139;5139;212.2;20;10;1613;0.071942446;online data analytic  ;2024;11;18;4;2;47;0;1400.8;0.0270480638;0;1;0
136;5470;210.97;20;7;1928;0.0514705882;data analitics online ;2024;11;21;4;5;47;0;1717.03;0.0248628885;0;0;1
112;5143;242.96;18;3;1029;0.0267857143;data anaytics training;2024;11;7;4;5;45;0;786.04;0.0217771729;1;0;0
124;4538;209.92;15;4;1507;0.0322580645;data analitics online ;2024;11;25;4;2;48;0;1297.08;0.0273248127;0;0;1
132;4769;236.41;15;4;1502;0.0303030303;analytics for data    ;2024;11;26;4;3;48;0;1265.59;0.0276787586;0;1;0
167;3366;213.02;28;4;1159;0.0239520958;data analytics course ;2024;11;14;4;5;46;0;945.98;0.0496137849;1;0;0
165;5228;199.73;27;3;1829;0.0181818182;analytics for data    ;2024;11;5;4;3;45;0;1629.27;0.0315608263;1;0;0
108;4266;220.02;24;5;1282;0.0462962963;data anaytics training;2024;11;23;4;7;47;1;1061.98;0.0253164557;1;0;0
182;5102;226.22;16;10;1600;0.0549450549;data analytics course ;2024;11;7;4;5;45;0;1373.78;0.0356722854;1;0;0
91;3787;226.17;26;8;1493;0.0879120879;data analytics course ;2024;11;10;4;1;46;1;1266.83;0.0240295749;0;1;0
194;4598;233.86;25;4;1565;0.0206185567;data analitics online ;2024;11;5;4;3;45;0;1331.14;0.0421922575;0;1;0
189;5404;218.41;17;10;1418;0.0529100529;learn data analytics  ;2024;11;24;4;1;48;1;1199.59;0.0349740933;1;0;0
85;4432;214.79;22;7;1262;0.0823529412;data analitics online ;2024;11;23;4;7;47;1;1047.21;0.0191787004;0;1;0
162;4016;224.48;28;10;1060;0.0617283951;data anaytics training;2024;11;19;4;3;47;0;835.52;0.0403386454;1;0;0
136;5379;248.46;28;5;1881;0.0367647059;online data analytic  ;2024;11;27;4;4;48;0;1632.54;0.0252835099;0;0;1
88;5093;222.28;13;9;1185;0.1022727273;online data analytic  ;2024;11;9;4;7;45;1;962.72;0.0172786177;0;0;1
121;5092;219.15;21;6;1864;0.0495867769;analytics for data    ;2024;11;4;4;2;45;0;1644.85;0.0237627651;0;0;1
81;3015;218.69;10;7;1550;0.0864197531;learn data analytics  ;2024;11;27;4;4;48;0;1331.31;0.0268656716;0;0;1
125;3745;206.93;24;3;1619;0.024;data analytics course ;2024;11;8;4;6;45;0;1412.07;0.0333778371;0;1;0
188;5046;202.52;18;10;1625;0.0531914894;online data analytic  ;2024;11;5;4;3;45;0;1422.48;0.0372572335;0;1;0
99;4032;186.45;19;5;1074;0.0505050505;data analytics course ;2024;11;3;4;1;45;1;887.55;0.0245535714;0;0;1
170;3879;245;29;6;1202;0.0352941176;data analytics course ;2024;11;26;4;3;48;0;957.0;0.0438257283;0;1;0
105;4968;188.38;14;5;1135;0.0476190476;learn data analytics  ;2024;11;21;4;5;47;0;946.62;0.0211352657;0;1;0
173;5872;190.3;24;5;1953;0.0289017341;data analitics online ;2024;11;26;4;3;48;0;1762.7;0.0294618529;0;1;0
186;3058;230.71;27;7;1504;0.0376344086;analytics for data    ;2024;11;23;4;7;47;1;1273.29;0.060824068;1;0;0
143;3109;246.92;22;5;1589;0.034965035;learn data analytics  ;2024;11;13;4;4;46;0;1342.08;0.0459954969;0;1;0
124;5415;217.55;20;4;1258;0.0322580645;data analitics online ;2024;11;27;4;4;48;0;1040.45;0.0228993536;0;0;1
154;5633;245.95;29;7;1604;0.0454545455;learn data analytics  ;2024;11;3;4;1;45;1;1358.05;0.0273388958;0;1;0
85;5402;191.95;18;7;1002;0.0823529412;data anaytics training;2024;11;26;4;3;48;0;810.05;0.015734913;0;0;1
167;4059;209.18;17;4;1742;0.0239520958;learn data analytics  ;2024;11;16;4;7;46;1;1532.82;0.0411431387;0;1;0
139;3172;227.83;20;10;1130;0.071942446;analytics for data    ;2024;11;28;4;5;48;0;902.17;0.0438209332;0;1;0
193;5716;224.53;19;9;1167;0.0466321244;online data analytic  ;2024;11;13;4;4;46;0;942.47;0.0337648705;0;0;1
127;4816;245.25;23;3;1985;0.0236220472;learn data analytics  ;2024;11;7;4;5;45;0;1739.75;0.0263704319;0;1;0
80;3742;247.16;20;10;1686;0.125;analytics for data    ;2024;11;8;4;6;45;0;1438.84;0.0213789417;0;1;0
174;4469;215.98;14;8;1619;0.0459770115;online data analytic  ;2024;11;7;4;5;45;0;1403.02;0.0389348848;0;0;1
127;3454;209.19;19;10;1937;0.0787401575;data anaytics training;2024;11;5;4;3;45;0;1727.81;0.0367689635;0;0;1
151;3702;245.02;22;9;1983;0.059602649;learn data analytics  ;2024;11;4;4;2;45;0;1737.98;0.0407887628;0;1;0
113;4258;232.25;16;10;1374;0.0884955752;online data analytic  ;2024;11;24;4;1;48;1;1141.75;0.0265382809;1;0;0
159;4047;205.62;24;3;1177;0.0188679245;analytics for data    ;2024;11;9;4;7;45;1;971.38;0.0392883617;0;1;0
197;3319;215.83;26;10;1342;0.0507614213;analytics for data    ;2024;11;18;4;2;47;0;1126.17;0.0593552275;0;0;1
106;5661;181.96;17;3;1250;0.0283018868;data analitics online ;2024;11;11;4;2;46;0;1068.04;0.018724607;0;0;1
143;4914;222.69;12;7;1280;0.048951049;analytics for data    ;2024;11;12;4;3;46;0;1057.31;0.0291005291;0;0;1
111;5382;219.59;29;5;1464;0.045045045;analytics for data    ;2024;11;25;4;2;48;0;1244.41;0.0206243032;0;0;1
98;5898;186.46;20;6;1504;0.0612244898;data analitics online ;2024;11;9;4;7;45;1;1317.54;0.016615802;1;0;0
98;3967;214.51;12;5;1180;0.0510204082;analytics for data    ;2024;11;8;4;6;45;0;965.49;0.0247038064;0;0;1
109;3089;190;20;7;1779;0.0642201835;data analitics online ;2024;11;1;4;6;44;0;1589.0;0.0352865005;0;1;0
168;3219;193.16;12;7;1395;0.0416666667;online data analytic  ;2024;11;23;4;7;47;1;1201.84;0.0521901212;1;0;0
127;4039;247.92;20;8;1504;0.062992126;learn data analytics  ;2024;11;27;4;4;48;0;1256.08;0.0314434266;1;0;0
136;4051;194.29;25;5;1502;0.0367647059;learn data analytics  ;2024;11;28;4;5;48;0;1307.71;0.0335719575;0;1;0
173;5270;233.33;11;7;1783;0.0404624277;analytics for data    ;2024;11;16;4;7;46;1;1549.67;0.0328273245;0;0;1
184;3239;221.33;25;10;1557;0.0543478261;online data analytic  ;2024;11;4;4;2;45;0;1335.67;0.0568076567;0;0;1
174;4054;201.25;15;7;1514;0.0402298851;learn data analytics  ;2024;11;23;4;7;47;1;1312.75;0.0429205723;1;0;0
196;5448;232.55;30;8;1694;0.0408163265;learn data analytics  ;2024;11;14;4;5;46;0;1461.45;0.0359765051;0;0;1
193;4549;238.8;20;5;1327;0.0259067358;data anaytics training;2024;11;2;4;7;44;1;1088.2;0.042426907;1;0;0
97;3937;197.37;14;10;1160;0.1030927835;learn data analytics  ;2024;11;22;4;6;47;0;962.63;0.0246380493;0;1;0
128;4175;200.11;12;10;1599;0.078125;data analitics online ;2024;11;20;4;4;47;0;1398.89;0.0306586826;0;0;1
143;5780;237.51;24;4;1440;0.027972028;data analitics online ;2024;11;15;4;6;46;0;1202.49;0.0247404844;1;0;0
136;3809;202.28;17;9;1031;0.0661764706;data analytics course ;2024;11;17;4;1;47;1;828.72;0.0357049094;0;0;1
83;3684;203.47;20;6;1805;0.0722891566;data analytics course ;2024;11;17;4;1;47;1;1601.53;0.0225298588;0;1;0
189;3226;236.68;14;6;1364;0.0317460317;analytics for data    ;2024;11;6;4;4;45;0;1127.32;0.0585864848;0;1;0
165;4978;180.25;12;4;1123;0.0242424242;online data analytic  ;2024;11;14;4;5;46;0;942.75;0.0331458417;0;1;0
172;5041;189.31;22;10;1645;0.0581395349;data anaytics training;2024;11;7;4;5;45;0;1455.69;0.0341202142;1;0;0
183;4124;186.66;24;6;1183;0.0327868852;data analytics course ;2024;11;28;4;5;48;0;996.34;0.0443743938;0;1;0
196;3143;238.22;28;7;1234;0.0357142857;data analitics online ;2024;11;8;4;6;45;0;995.78;0.0623608018;1;0;0
98;4505;209.36;27;5;1186;0.0510204082;learn data analytics  ;2024;11;29;4;6;48;0;976.64;0.0217536071;0;1;0
158;3736;226.99;11;8;1606;0.0506329114;data anaytics training;2024;11;29;4;6;48;0;1379.01;0.0422912206;0;1;0
104;5949;216.6;28;4;1102;0.0384615385;analytics for data    ;2024;11;10;4;1;46;1;885.4;0.0174819297;1;0;0
84;4625;226.02;13;5;1969;0.0595238095;online data analytic  ;2024;11;14;4;5;46;0;1742.98;0.0181621622;0;0;1
128;5022;188.96;26;6;1108;0.046875;data anaytics training;2024;11;2;4;7;44;1;919.04;0.0254878534;1;0;0
99;5483;180.04;20;5;1687;0.0505050505;analytics for data    ;2024;11;4;4;2;45;0;1506.96;0.0180558089;0;0;1
107;5491;217.98;17;10;1480;0.0934579439;online data analytic  ;2024;11;11;4;2;46;0;1262.02;0.0194864323;1;0;0
86;4078;208.92;26;3;1698;0.0348837209;data analytics course ;2024;11;6;4;4;45;0;1489.08;0.021088769;1;0;0
136;3052;245.45;24;6;1769;0.0441176471;data analitics online ;2024;11;28;4;5;48;0;1523.55;0.0445609436;0;0;1
88;3708;225.76;10;5;1667;0.0568181818;data anaytics training;2024;11;12;4;3;46;0;1441.24;0.0237324703;0;1;0
141;5314;184.34;29;10;1271;0.0709219858;online data analytic  ;2024;11;19;4;3;47;0;1086.66;0.0265336846;1;0;0
193;3566;212.73;19;7;1311;0.0362694301;data analitics online ;2024;11;4;4;2;45;0;1098.27;0.0541222658;0;0;1
185;4839;193.99;26;6;1492;0.0324324324;data anaytics training;2024;11;4;4;2;45;0;1298.01;0.0382310395;0;0;1
117;5145;244.44;12;8;1504;0.0683760684;data analitics online ;2024;11;10;4;1;46;1;1259.56;0.0227405248;1;0;0
147;4371;243.04;26;9;1776;0.0612244898;online data analytic  ;2024;11;18;4;2;47;0;1532.96;0.0336307481;0;0;1
197;5697;243.72;13;3;1154;0.0152284264;learn data analytics  ;2024;11;6;4;4;45;0;910.28;0.0345796033;1;0;0
81;3096;228.47;22;3;1386;0.037037037;analytics for data    ;2024;11;22;4;6;47;0;1157.53;0.0261627907;0;1;0
198;4163;218.64;11;6;1904;0.0303030303;learn data analytics  ;2024;11;30;4;7;48;1;1685.36;0.0475618544;0;1;0
155;5150;224.6;24;7;1146;0.0451612903;data analytics course ;2024;11;4;4;2;45;0;921.4;0.0300970874;0;1;0
181;3948;223.51;17;4;1075;0.0220994475;analytics for data    ;2024;11;10;4;1;46;1;851.49;0.045845998;1;0;0
108;3126;248.94;12;3;1942;0.0277777778;analytics for data    ;2024;11;16;4;7;46;1;1693.06;0.0345489443;0;1;0
114;5551;195.44;30;5;1255;0.0438596491;analytics for data    ;2024;11;15;4;6;46;0;1059.56;0.0205368402;0;1;0
146;5712;221.73;26;5;1201;0.0342465753;analytics for data    ;2024;11;12;4;3;46;0;979.27;0.0255602241;1;0;0
89;4175;194.22;11;3;1370;0.0337078652;data anaytics training;2024;11;22;4;6;47;0;1175.78;0.0213173653;0;0;1
82;4538;214.29;30;8;1511;0.0975609756;learn data analytics  ;2024;11;17;4;1;47;1;1296.71;0.0180696342;0;0;1
98;5728;230.52;14;10;1322;0.1020408163;data anaytics training;2024;11;7;4;5;45;0;1091.48;0.0171089385;1;0;0
87;3161;244.49;24;8;1161;0.091954023;data analitics online ;2024;11;6;4;4;45;0;916.51;0.0275229358;0;1;0
146;4773;248.27;30;6;1304;0.0410958904;online data analytic  ;2024;11;1;4;6;44;0;1055.73;0.0305887283;0;1;0
143;3385;208.31;25;10;1972;0.0699300699;analytics for data    ;2024;11;16;4;7;46;1;1763.69;0.0422451994;1;0;0
122;5600;223.06;12;3;1061;0.0245901639;learn data analytics  ;2024;11;18;4;2;47;0;837.94;0.0217857143;0;1;0
153;4218;228.36;16;7;1178;0.045751634;data analitics online ;2024;11;3;4;1;45;1;949.64;0.0362731152;1;0;0
108;3358;184.1;28;4;1888;0.037037037;analytics for data    ;2024;11;16;4;7;46;1;1703.9;0.0321620012;0;0;1
147;3021;200.17;20;4;1718;0.0272108844;analytics for data    ;2024;11;18;4;2;47;0;1517.83;0.0486593843;1;0;0
121;4477;224.77;28;10;1604;0.0826446281;data analitics online ;2024;11;17;4;1;47;1;1379.23;0.027027027;0;1;0
112;4073;180.24;30;4;1628;0.0357142857;data anaytics training;2024;11;12;4;3;46;0;1447.76;0.0274981586;0;1;0
127;5172;204.19;10;4;1183;0.031496063;data analitics online ;2024;11;20;4;4;47;0;978.81;0.0245552978;1;0;0
192;5896;201.18;30;9;1589;0.046875;data analytics course ;2024;11;30;4;7;48;1;1387.82;0.0325644505;0;0;1
174;3427;223.77;20;7;1293;0.0402298851;analytics for data    ;2024;11;15;4;6;46;0;1069.23;0.0507732711;0;0;1
166;4176;243.1;16;9;1147;0.0542168675;learn data analytics  ;2024;11;24;4;1;48;1;903.9;0.0397509579;0;0;1
98;5835;232.82;19;6;1989;0.0612244898;data analitics online ;2024;11;2;4;7;44;1;1756.18;0.0167952014;1;0;0
191;5438;244.1;19;5;1203;0.0261780105;learn data analytics  ;2024;11;8;4;6;45;0;958.9;0.0351232071;0;1;0
89;4936;199.91;16;4;1543;0.0449438202;data analytics course ;2024;11;14;4;5;46;0;1343.09;0.0180307942;0;0;1
180;3526;217.98;15;7;1336;0.0388888889;online data analytic  ;2024;11;16;4;7;46;1;1118.02;0.0510493477;1;0;0
91;5509;186.22;29;5;1928;0.0549450549;learn data analytics  ;2024;11;2;4;7;44;1;1741.78;0.0165184244;1;0;0
114;5748;184.76;16;8;1490;0.0701754386;data analitics online ;2024;11;21;4;5;47;0;1305.24;0.0198329854;0;0;1
80;5155;217.3;28;5;1316;0.0625;data analytics course ;2024;11;12;4;3;46;0;1098.7;0.0155189137;0;1;0
127;4537;247.11;17;7;1451;0.0551181102;analytics for data    ;2024;11;18;4;2;47;0;1203.89;0.0279920652;0;1;0
84;5468;227.36;13;4;1228;0.0476190476;data analytics course ;2024;11;26;4;3;48;0;1000.64;0.0153621068;0;1;0
182;4390;239.33;11;7;1799;0.0384615385;data anaytics training;2024;11;27;4;4;48;0;1559.67;0.0414578588;0;1;0
105;5883;180.07;20;4;1586;0.0380952381;data analytics course ;2024;11;5;4;3;45;0;1405.93;0.0178480367;1;0;0
162;3120;245.58;30;6;1952;0.037037037;data anaytics training;2024;11;6;4;4;45;0;1706.42;0.0519230769;1;0;0
118;4377;219.81;21;4;1290;0.0338983051;analytics for data    ;2024;11;14;4;5;46;0;1070.19;0.0269591044;0;0;1
131;5719;183.69;12;7;1555;0.0534351145;data anaytics training;2024;11;23;4;7;47;1;1371.31;0.0229061025;1;0;0
116;4250;186.34;12;3;1043;0.025862069;analytics for data    ;2024;11;30;4;7;48;1;856.66;0.0272941176;0;0;1
80;5648;239.26;10;6;1005;0.075;data analytics course ;2024;11;20;4;4;47;0;765.74;0.0141643059;1;0;0
81;3394;187.24;12;6;1227;0.0740740741;data analytics course ;2024;11;12;4;3;46;0;1039.76;0.0238656453;0;1;0
189;5117;197.9;20;8;1710;0.0423280423;analytics for data    ;2024;11;28;4;5;48;0;1512.1;0.0369357045;1;0;0
128;3861;232.11;30;10;1636;0.078125;data analytics course ;2024;11;18;4;2;47;0;1403.89;0.0331520332;0;1;0
182;3303;238.4;17;4;1695;0.021978022;data analitics online ;2024;11;5;4;3;45;0;1456.6;0.0551014229;0;0;1
124;4192;184.42;12;6;1502;0.0483870968;data analytics course ;2024;11;5;4;3;45;0;1317.58;0.0295801527;0;1;0
137;3720;237.22;24;5;1811;0.0364963504;online data analytic  ;2024;11;10;4;1;46;1;1573.78;0.036827957;1;0;0
106;5789;183.62;19;3;1838;0.0283018868;data analitics online ;2024;11;16;4;7;46;1;1654.38;0.018310589;0;0;1
102;5113;206.65;27;6;1466;0.0588235294;data analytics course ;2024;11;19;4;3;47;0;1259.35;0.0199491492;1;0;0
155;3234;204.47;12;4;1401;0.0258064516;learn data analytics  ;2024;11;16;4;7;46;1;1196.53;0.0479282622;0;0;1
85;3088;234.24;24;4;1210;0.0470588235;analytics for data    ;2024;11;7;4;5;45;0;975.76;0.0275259067;0;1;0
126;5114;233.27;30;5;1197;0.0396825397;data analitics online ;2024;11;15;4;6;46;0;963.73;0.0246382479;0;1;0
96;5070;210.63;27;10;1653;0.1041666667;online data analytic  ;2024;11;18;4;2;47;0;1442.37;0.0189349112;0;1;0
128;4445;200.52;14;4;1861;0.03125;learn data analytics  ;2024;11;5;4;3;45;0;1660.48;0.0287964004;0;1;0
151;3656;199.96;26;7;1566;0.0463576159;online data analytic  ;2024;11;17;4;1;47;1;1366.04;0.0413019694;0;0;1
95;3583;223.37;22;9;1821;0.0947368421;online data analytic  ;2024;11;29;4;6;48;0;1597.63;0.0265140943;0;0;1
193;4790;247.69;23;5;1687;0.0259067358;data analitics online ;2024;11;24;4;1;48;1;1439.31;0.0402922756;1;0;0
90;3235;211.4;29;10;1290;0.1111111111;analytics for data    ;2024;11;19;4;3;47;0;1078.6;0.027820711;0;1;0
175;3832;245.61;27;5;1388;0.0285714286;data analitics online ;2024;11;26;4;3;48;0;1142.39;0.0456680585;0;0;1
153;4261;230.25;27;7;1027;0.045751634;analytics for data    ;2024;11;5;4;3;45;0;796.75;0.0359070641;0;0;1
103;4796;180.64;26;7;1102;0.067961165;data anaytics training;2024;11;3;4;1;45;1;921.36;0.0214762302;1;0;0
102;5229;208.55;30;5;1065;0.0490196078;analytics for data    ;2024;11;15;4;6;46;0;856.45;0.0195065978;1;0;0
199;3754;220.16;26;6;1262;0.0301507538;data analytics course ;2024;11;20;4;4;47;0;1041.84;0.0530101225;0;1;0
96;4851;229.12;27;6;1271;0.0625;data anaytics training;2024;11;3;4;1;45;1;1041.88;0.0197897341;0;1;0
107;4816;243.41;20;5;1502;0.046728972;data analytics course ;2024;11;25;4;2;48;0;1258.59;0.022217608;0;1;0
170;5404;218.24;24;5;1818;0.0294117647;data analitics online ;2024;11;29;4;6;48;0;1599.76;0.0314581791;0;0;1
145;3068;237.7;24;7;1494;0.0482758621;data analytics course ;2024;11;19;4;3;47;0;1256.3;0.04726206;1;0;0
148;5877;213.84;25;8;1371;0.0540540541;learn data analytics  ;2024;11;18;4;2;47;0;1157.16;0.0251829165;0;0;1
141;4188;228.12;16;9;1204;0.0638297872;data analitics online ;2024;11;30;4;7;48;1;975.88;0.0336676218;0;0;1
89;5676;183.58;14;7;1254;0.0786516854;data analitics online ;2024;11;16;4;7;46;1;1070.42;0.0156800564;1;0;0
140;4677;223.74;20;9;1610;0.0642857143;learn data analytics  ;2024;11;4;4;2;45;0;1386.26;0.0299337182;1;0;0
135;3793;190.88;24;9;1507;0.0666666667;data analitics online ;2024;11;19;4;3;47;0;1316.12;0.0355918798;0;0;1
105;3548;216.8;30;7;1663;0.0666666667;learn data analytics  ;2024;11;14;4;5;46;0;1446.2;0.0295941375;0;1;0
119;5944;225.75;24;6;1516;0.0504201681;analytics for data    ;2024;11;13;4;4;46;0;1290.25;0.0200201884;0;1;0
128;4662;187.28;23;9;1710;0.0703125;data anaytics training;2024;11;13;4;4;46;0;1522.72;0.0274560275;0;0;1
120;4453;240.34;23;8;1452;0.0666666667;online data analytic  ;2024;11;26;4;3;48;0;1211.66;0.0269481249;0;1;0
163;5052;234.73;24;6;1848;0.036809816;online data analytic  ;2024;11;17;4;1;47;1;1613.27;0.0322644497;1;0;0
94;4457;246.18;14;6;1492;0.0638297872;data analitics online ;2024;11;15;4;6;46;0;1245.82;0.0210904196;0;1;0
143;5528;185.93;21;5;1719;0.034965035;data anaytics training;2024;11;15;4;6;46;0;1533.07;0.0258683068;1;0;0
146;4474;190.94;18;10;1872;0.0684931507;data analitics online ;2024;11;7;4;5;45;0;1681.06;0.0326329906;0;1;0
193;5129;243.78;13;10;1583;0.0518134715;data analytics course ;2024;11;6;4;4;45;0;1339.22;0.0376291675;0;1;0
96;5210;223.05;10;8;1483;0.0833333333;online data analytic  ;2024;11;29;4;6;48;0;1259.95;0.0184261036;0;1;0
150;3456;242.22;16;7;1215;0.0466666667;data anaytics training;2024;11;2;4;7;44;1;972.78;0.0434027778;0;0;1
130;4109;207.1;19;6;1521;0.0461538462;learn data analytics  ;2024;11;16;4;7;46;1;1313.9;0.0316378681;1;0;0
99;3522;210.01;28;9;1932;0.0909090909;analytics for data    ;2024;11;23;4;7;47;1;1721.99;0.028109029;1;0;0
143;3600;238.14;26;7;1891;0.048951049;analytics for data    ;2024;11;9;4;7;45;1;1652.86;0.0397222222;0;1;0
116;3026;209.03;24;9;1819;0.0775862069;data analitics online ;2024;11;10;4;1;46;1;1609.97;0.0383344349;0;0;1
120;4549;214.76;29;5;1926;0.0416666667;data anaytics training;2024;11;30;4;7;48;1;1711.24;0.026379424;1;0;0
115;4857;195.05;29;9;1644;0.0782608696;data anaytics training;2024;11;17;4;1;47;1;1448.95;0.023677167;0;0;1
175;5915;223.39;23;8;1595;0.0457142857;learn data analytics  ;2024;11;8;4;6;45;0;1371.61;0.0295857988;0;1;0
100;3948;230.56;30;6;1234;0.06;analytics for data    ;2024;11;12;4;3;46;0;1003.44;0.0253292806;0;1;0
114;5446;207.62;11;8;1355;0.0701754386;data analitics online ;2024;11;12;4;3;46;0;1147.38;0.0209327947;1;0;0
109;5388;205.68;22;6;1339;0.0550458716;data anaytics training;2024;11;19;4;3;47;0;1133.32;0.0202301411;0;0;1
154;5138;194.15;17;7;1295;0.0454545455;data analytics course ;2024;11;17;4;1;47;1;1100.85;0.029972752;1;0;0
